party_id,booking_code,booking_period,invoice_number,invoice_date,due_date,closed_date,remark,currency,amount,tax_amount,company_id,ledger
10387,,2018-09,90038,2018-07-25 00:00:00,2018-08-24 00:00:00,2018-08-24 00:00:00,,EUR,35.3925,0,999,R
11188,,2018-09,90295,2018-07-21 00:00:00,2018-08-20 00:00:00,2018-08-20 00:00:00,,EUR,33.93,0,999,P
11262,,2018-07,90420,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,840.4695,0,999,P
11480,,2018-08,90531,2018-06-09 00:00:00,2018-07-09 00:00:00,2018-07-09 00:00:00,,EUR,711.3834,0,999,P
10083,,2018-09,90016,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,42.471,0,999,R
12083,,2018-08,90859,2018-06-24 00:00:00,2018-07-24 00:00:00,2018-07-24 00:00:00,,EUR,9173.736,0,999,P
11410,,2018-08,90478,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,12.9636,0,999,P
11849,,2018-10,90747,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,375405.3459,0,999,P
10366,,2018-09,90036,2018-07-28 00:00:00,2018-08-27 00:00:00,2018-08-27 00:00:00,,EUR,69.3693,0,999,R
12310,,2018-06,91007,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,200.4327,0,999,P
12310,,2018-08,91047,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,22418.4519,0,999,P
11849,,2018-10,90735,2018-08-22 00:00:00,2018-09-21 00:00:00,2018-09-21 00:00:00,,EUR,1020.24,0,999,P
11540,,2018-11,90608,2018-09-26 00:00:00,2018-10-25 00:00:00,2018-10-25 00:00:00,,EUR,128.7,0,999,P
10609,,2018-07,90110,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,69.3693,0,999,R
11948,,2018-11,90787,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,368.55,0,999,P
11480,,2018-08,90555,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-07-02 00:00:00,,EUR,711.3834,0,999,P
12108,,2018-10,90895,2018-09-04 00:00:00,2018-09-04 00:00:00,2018-09-04 00:00:00,,EUR,1569.5199,0,999,P
12108,,2018-09,90886,2018-08-02 00:00:00,2018-08-02 00:00:00,2018-08-02 00:00:00,,EUR,2591.0235,0,999,P
10464,,2018-07,90055,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,71.2296,0,999,R
12103,,2018-11,90872,2018-09-03 00:00:00,2018-10-03 00:00:00,2018-10-03 00:00:00,,EUR,17328.168,0,999,P
12021,,2018-10,90833,2018-08-20 00:00:00,2018-09-19 00:00:00,2018-09-19 00:00:00,,EUR,70.785,0,999,P
10593,,2018-03,90096,2018-01-30 00:00:00,2018-03-01 00:00:00,2018-03-01 00:00:00,,EUR,69.3693,0,999,R
10617,,2018-10,90114,2018-08-31 00:00:00,2018-09-14 00:00:00,2018-09-14 00:00:00,,EUR,49.5495,0,999,R
12335,,2018-08,91117,2018-06-19 00:00:00,2018-07-19 00:00:00,2018-07-19 00:00:00,,EUR,415.35,0,999,P
11954,,2018-05,90791,2018-03-24 00:00:00,2018-04-23 00:00:00,2018-04-23 00:00:00,,EUR,143.91,0,999,P
11262,,2018-06,90419,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,721.5624,0,999,P
10464,,2018-07,90046,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,57158.1621,0,999,R
12310,,2018-11,91082,2018-08-31 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,,EUR,22419.0603,0,999,P
11067,,2018-06,90239,2018-04-30 00:00:00,2018-05-30 00:00:00,2018-05-30 00:00:00,,EUR,187.2351,0,999,P
11188,,2018-08,90302,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-07-02 00:00:00,,EUR,150.93,0,999,P
11801,,2018-09,90696,2018-07-09 00:00:00,2018-08-08 00:00:00,2018-08-08 00:00:00,,EUR,283.14,0,999,P
12310,,2018-06,91012,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,58.5,0,999,P
12379,,2018-06,91124,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,1648.0386,0,999,P
11702,,2018-11,90667,2018-09-28 00:00:00,2018-10-27 00:00:00,2018-10-27 00:00:00,,EUR,46.8,0,999,P
12310,,2018-10,91089,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,8123.6727,0,999,P
12464,,2018-10,91172,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-10-01 00:00:00,,EUR,332.6895,0,999,P
12176,,2018-11,90933,2018-09-05 00:00:00,2018-10-05 00:00:00,2018-10-05 00:00:00,,EUR,10872.576,0,999,P
11188,,2018-09,90286,2018-07-07 00:00:00,2018-08-06 00:00:00,2018-08-06 00:00:00,,EUR,150.93,0,999,P
12310,,2018-09,91054,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,50.2047,0,999,P
10663,,2018-09,90150,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,178045.1946,0,999,R
11262,,2017-10,90405,2017-08-06 00:00:00,2017-09-05 00:00:00,2017-09-05 00:00:00,,EUR,521.001,0,999,P
11335,,2018-11,90446,2018-09-26 00:00:00,2018-10-26 00:00:00,2018-10-26 00:00:00,,EUR,80.7885,0,999,P
10681,,2018-10,90188,2018-08-29 00:00:00,2018-09-28 00:00:00,2018-09-28 00:00:00,,EUR,2845.8612,0,999,R
10273,,2018-10,90028,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,69.3225,0,999,R
12207,,2018-11,90952,2018-09-24 00:00:00,2018-10-23 00:00:00,2018-10-23 00:00:00,,EUR,716.04,0,999,P
12284,,2017-03,90998,2017-01-29 00:00:00,2017-02-28 00:00:00,2017-02-28 00:00:00,,EUR,1401.4845,0,999,P
11188,,2018-10,90269,2018-09-01 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,150.93,0,999,P
11262,,2018-04,90387,2018-03-01 00:00:00,2018-03-31 00:00:00,2018-03-31 00:00:00,,EUR,7316.8758,0,999,P
12140,,2018-11,90919,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,152.1,0,999,P
10599,,2018-08,90102,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,41.0553,0,999,R
12413,,2018-10,91162,2018-08-02 00:00:00,2018-09-01 00:00:00,2018-09-01 00:00:00,,EUR,74678.2569,0,999,P
11966,,2018-06,90809,2018-04-23 00:00:00,2018-05-23 00:00:00,2018-05-23 00:00:00,,EUR,1707.7788,0,999,P
10609,,2018-06,90109,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,69.3693,0,999,R
10586,,2018-06,90090,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,2287.1511,0,999,R
11188,,2018-08,90305,2018-06-02 00:00:00,2018-07-02 00:00:00,2018-07-02 00:00:00,,EUR,33.93,0,999,P
11262,,2018-08,90370,2018-06-05 00:00:00,2018-07-05 00:00:00,2018-07-05 00:00:00,,EUR,5850,0,999,P
11262,,2017-12,90351,2017-10-10 00:00:00,2017-11-09 00:00:00,2017-11-09 00:00:00,,EUR,2340,0,999,P
10638,,2018-10,90133,2018-08-31 00:00:00,2018-09-14 00:00:00,2018-09-14 00:00:00,,EUR,43.8867,0,999,R
12310,,2018-09,91055,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,5.3352,0,999,P
11480,,2018-09,90549,2018-07-14 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,,EUR,711.3834,0,999,P
11188,,2018-08,90314,2018-07-02 00:00:00,2018-08-01 00:00:00,2018-08-01 00:00:00,,EUR,33.93,0,999,P
11883,,2018-11,90756,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,301.86,0,999,P
11800,,2018-11,90695,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,459.81,0,999,P
12176,,2018-09,90932,2018-07-18 00:00:00,2018-08-17 00:00:00,2018-08-17 00:00:00,,EUR,2718.144,0,999,P
11649,,2018-11,90639,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,781.4664,0,999,P
11262,,2017-09,90375,2017-07-15 00:00:00,2017-08-14 00:00:00,2017-08-14 00:00:00,,EUR,751.2687,0,999,P
12310,,2018-09,91065,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,4679.4384,0,999,P
11262,,2017-11,90409,2017-09-16 00:00:00,2017-10-16 00:00:00,2017-10-16 00:00:00,,EUR,523.0017,0,999,P
12388,,2018-10,91145,2018-08-25 00:00:00,2018-09-24 00:00:00,2018-09-24 00:00:00,,EUR,452.322,0,999,P
11978,,2018-11,90813,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,63.18,0,999,P
11674,,2018-11,90651,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,466.0578,0,999,P
11188,,2018-09,90291,2018-07-14 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,,EUR,33.93,0,999,P
12413,,2018-08,91161,2018-06-13 00:00:00,2018-07-13 00:00:00,2018-07-13 00:00:00,,EUR,979.7697,0,999,P
11067,,2018-06,90238,2018-04-25 00:00:00,2018-05-25 00:00:00,2018-05-25 00:00:00,,EUR,446.8698,0,999,P
10632,,2018-10,90125,2018-08-31 00:00:00,2018-09-14 00:00:00,2018-09-14 00:00:00,,EUR,42.471,0,999,R
11428,,2018-09,90490,2018-07-17 00:00:00,2018-08-16 00:00:00,2018-08-16 00:00:00,,EUR,360.9099,0,999,P
12310,,2018-07,91024,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,5.3235,0,999,P
10628,,2018-10,90119,2018-08-31 00:00:00,2018-09-14 00:00:00,2018-09-14 00:00:00,,EUR,55.2123,0,999,R
12403,,2017-11,91152,2017-09-29 00:00:00,2017-10-28 00:00:00,2017-10-28 00:00:00,,EUR,1052.5905,0,999,P
11702,,2018-11,90659,2018-09-10 00:00:00,2018-10-10 00:00:00,2018-10-10 00:00:00,,EUR,215.28,0,999,P
11839,,2018-12,90721,2018-10-06 00:00:00,2018-11-05 00:00:00,2018-11-05 00:00:00,,EUR,470.6559,0,999,P
12108,,2018-10,90896,2018-10-01 00:00:00,2018-10-01 00:00:00,2018-10-01 00:00:00,,EUR,32.1165,0,999,P
11609,,2018-12,90627,2018-10-06 00:00:00,2018-11-05 00:00:00,2018-11-05 00:00:00,,EUR,936,0,999,P
11965,,2018-06,90797,2018-04-23 00:00:00,2018-05-23 00:00:00,2018-05-23 00:00:00,,EUR,847.4661,0,999,P
10680,,2018-09,90185,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,110.8224,0,999,R
10464,,2018-05,90049,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,,EUR,286.4394,0,999,R
11297,,2018-09,90433,2018-07-01 00:00:00,2018-08-02 00:00:00,2018-08-02 00:00:00,,EUR,26162.136,0,999,P
11702,,2018-11,90664,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,704.34,0,999,P
11188,,2018-07,90262,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,150.93,0,999,P
11262,,2018-05,90388,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,,EUR,11431.2744,0,999,P
11262,,2018-06,90366,2018-04-09 00:00:00,2018-05-09 00:00:00,2018-05-09 00:00:00,,EUR,5850,0,999,P
11519,,2018-11,90590,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,228.15,0,999,P
11480,,2018-09,90544,2018-07-09 00:00:00,2018-08-08 00:00:00,2018-08-08 00:00:00,,EUR,711.3834,0,999,P
10586,,2018-07,90091,2018-05-31 00:00:00,2018-06-30 00:00:00,2018-06-30 00:00:00,,EUR,2304.1278,0,999,R
10464,,2018-10,90062,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,6683.8005,0,999,R
11262,,2017-11,90382,2017-10-01 00:00:00,2017-10-31 00:00:00,2017-10-31 00:00:00,,EUR,7259.967,0,999,P
12008,,2018-07,90825,2018-05-28 00:00:00,2018-06-27 00:00:00,2018-06-27 00:00:00,,EUR,312.39,0,999,P
10708,,2018-06,90219,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,34.2927,0,999,R
11661,,2018-11,90647,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,199.6137,0,999,P
11372,,2018-06,90456,2018-04-02 00:00:00,2018-05-02 00:00:00,2018-05-02 00:00:00,,EUR,877.4883,0,999,P
10457,,2018-02,90043,2017-12-12 00:00:00,2018-01-11 00:00:00,2018-01-11 00:00:00,,EUR,69.3693,0,999,R
10607,,2018-10,90104,2018-08-31 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,69.3693,0,999,R
11998,,2018-11,90818,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,83.7369,0,999,P
10698,,2018-09,90205,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,95.5071,0,999,R
12403,,2018-10,91156,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,1087.1874,0,999,P
11801,,2018-11,90698,2018-09-03 00:00:00,2018-10-03 00:00:00,2018-10-03 00:00:00,,EUR,283.14,0,999,P
11993,,2018-04,90815,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-03-30 00:00:00,,EUR,42.12,0,999,P
11828,,2018-03,90714,2018-01-06 00:00:00,2018-02-05 00:00:00,2018-02-05 00:00:00,,EUR,14136.1389,0,999,P
11520,,2018-11,90593,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,99.45,0,999,P
11262,,2018-07,90368,2018-05-09 00:00:00,2018-06-08 00:00:00,2018-06-08 00:00:00,,EUR,5850,0,999,P
11842,,2018-10,90726,2018-08-31 00:00:00,2018-09-30 00:00:00,2018-09-30 00:00:00,,EUR,145.899,0,999,P
10464,,2018-06,90050,2018-05-01 00:00:00,2018-05-31 00:00:00,2018-05-31 00:00:00,,EUR,326.4534,0,999,R
12018,,2018-06,90830,2018-04-04 00:00:00,2018-05-04 00:00:00,2018-05-04 00:00:00,,EUR,534.6198,0,999,P
12124,,2018-11,90911,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,594.594,0,999,P
12199,,2018-11,90949,2018-09-17 00:00:00,2018-10-16 00:00:00,2018-10-16 00:00:00,,EUR,770.1408,0,999,P
12310,,2018-08,91045,2018-07-01 00:00:00,2018-07-31 00:00:00,2018-07-31 00:00:00,,EUR,48.6018,0,999,P
11262,,2017-09,90378,2017-07-15 00:00:00,2017-08-14 00:00:00,2017-08-14 00:00:00,,EUR,731.8116,0,999,P
11480,,2018-09,90567,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,900.3852,0,999,P
11400,,2018-11,90468,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,680.94,0,999,P
12310,,2018-09,91068,2018-08-01 00:00:00,2018-08-31 00:00:00,2018-08-31 00:00:00,,EUR,234.9828,0,999,P
11188,,2018-08,90272,2018-06-04 00:00:00,2018-07-04 00:00:00,2018-07-04 00:00:00,,EUR,33.93,0,999,P
11817,,2018-03,90703,2018-01-29 00:00:00,2018-02-28 00:00:00,2018-02-28 00:00:00,,EUR,2786.121,0,999,P
12310,,2018-10,91099,2018-08-30 00:00:00,2018-09-29 00:00:00,2018-09-29 00:00:00,,EUR,10399.6971,0,999,P
12208,,2018-11,90954,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,224.64,0,999,P
12180,,2018-11,90935,2018-09-16 00:00:00,2018-10-21 00:00:00,2018-10-21 00:00:00,,EUR,574.7742,0,999,P
11702,,2018-11,90665,2018-09-26 00:00:00,2018-10-25 00:00:00,2018-10-25 00:00:00,,EUR,262.08,0,999,P
10669,,2018-04,90167,2018-03-01 00:00:00,2018-03-31 00:00:00,2018-03-31 00:00:00,,EUR,382.7889,0,999,R
11849,,2018-10,90733,2018-08-07 00:00:00,2018-09-06 00:00:00,2018-09-06 00:00:00,,EUR,4587.336,0,999,P
10056,,2018-09,90000,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,84.942,0,999,R
10056,,2018-10,90001,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,84.942,0,999,R
10061,,2018-10,90002,2018-08-12 00:00:00,2018-09-11 00:00:00,,,EUR,69.3693,0,999,R
10063,,2018-09,90003,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,69.3693,0,999,R
10063,,2018-10,90004,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,69.3225,0,999,R
10066,,2018-10,90005,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,69.3693,0,999,R
10066,,2018-09,90006,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,69.3693,0,999,R
10070,,2018-10,90007,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,70.785,0,999,R
10070,,2018-09,90008,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,70.785,0,999,R
10081,,2018-03,90009,2018-01-01 00:00:00,2018-01-31 00:00:00,,,EUR,69.3693,0,999,R
10081,,2018-04,90010,2018-01-29 00:00:00,2018-03-13 00:00:00,,,EUR,69.3693,0,999,R
10081,,2018-04,90011,2018-03-01 00:00:00,2018-03-31 00:00:00,,,EUR,69.3693,0,999,R
10081,,2018-05,90012,2018-03-31 00:00:00,2018-04-30 00:00:00,,,EUR,69.3693,0,999,R
10081,,2018-06,90013,2018-05-01 00:00:00,2018-05-31 00:00:00,,,EUR,69.3693,0,999,R
10081,,2018-07,90014,2018-05-31 00:00:00,2018-06-30 00:00:00,,,EUR,69.3693,0,999,R
10083,,2018-10,90015,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,42.471,0,999,R
10083,,2018-09,90016,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,42.471,0,999,R
10096,,2018-10,90017,2018-08-19 00:00:00,2018-09-18 00:00:00,,,EUR,69.3693,0,999,R
10108,,2018-09,90018,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,140.1543,0,999,R
10108,,2018-10,90019,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,140.1543,0,999,R
10113,,2018-09,90020,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,69.3693,0,999,R
10113,,2018-10,90021,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,69.3693,0,999,R
10128,,2018-06,90022,2018-05-01 00:00:00,2018-05-31 00:00:00,,,EUR,69.3693,0,999,R
10128,,2018-08,90023,2018-07-01 00:00:00,2018-07-31 00:00:00,,,EUR,69.3693,0,999,R
10128,,2018-10,90024,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,69.3693,0,999,R
10210,,2018-10,90025,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,127.413,0,999,R
10210,,2018-09,90026,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,127.413,0,999,R
10215,,2018-10,90027,2018-08-22 00:00:00,2018-09-21 00:00:00,,,EUR,69.3693,0,999,R
10273,,2018-10,90028,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,69.3225,0,999,R
10273,,2018-09,90029,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,69.3693,0,999,R
10289,,2018-09,90030,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,70.785,0,999,R
10289,,2018-10,90031,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,70.785,0,999,R
10327,,2018-10,90032,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,20053.6362,0,999,R
10347,,2018-10,90033,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,69.3693,0,999,R
10347,,2018-09,90034,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,69.3693,0,999,R
10366,,2018-06,90035,2018-04-29 00:00:00,2018-05-29 00:00:00,,,EUR,69.3693,0,999,R
10366,,2018-09,90036,2018-07-28 00:00:00,2018-08-27 00:00:00,,,EUR,69.3693,0,999,R
10373,,2018-10,90037,2018-08-19 00:00:00,2018-09-18 00:00:00,,,EUR,55.2123,0,999,R
10387,,2018-09,90038,2018-07-25 00:00:00,2018-08-24 00:00:00,,,EUR,35.3925,0,999,R
10394,,2018-10,90039,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,69.3693,0,999,R
10394,,2018-09,90040,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,69.3693,0,999,R
10409,,2018-09,90041,2018-07-30 00:00:00,2018-08-29 00:00:00,,,EUR,41.0553,0,999,R
10418,,2018-09,90042,2018-07-27 00:00:00,2018-08-26 00:00:00,,,EUR,69.3693,0,999,R
10457,,2018-02,90043,2017-12-12 00:00:00,2018-01-11 00:00:00,,,EUR,69.3693,0,999,R
10457,,2018-10,90044,2018-08-09 00:00:00,2018-09-08 00:00:00,,,EUR,69.3693,0,999,R
10464,,2018-07,90045,2018-05-31 00:00:00,2018-06-30 00:00:00,,,EUR,33837.5349,0,999,R
10464,,2018-07,90046,2018-05-31 00:00:00,2018-06-30 00:00:00,,,EUR,57158.1621,0,999,R
10464,,2018-05,90047,2018-03-31 00:00:00,2018-04-30 00:00:00,,,EUR,32852.1609,0,999,R
10464,,2018-05,90048,2018-03-31 00:00:00,2018-04-30 00:00:00,,,EUR,879.7815,0,999,R
10464,,2018-05,90049,2018-03-31 00:00:00,2018-04-30 00:00:00,,,EUR,286.4394,0,999,R
10464,,2018-06,90050,2018-05-01 00:00:00,2018-05-31 00:00:00,,,EUR,326.4534,0,999,R
10464,,2018-06,90051,2018-05-01 00:00:00,2018-05-31 00:00:00,,,EUR,1032.0336,0,999,R
10464,,2018-06,90052,2018-05-01 00:00:00,2018-05-31 00:00:00,,,EUR,57795.1335,0,999,R
10464,,2018-07,90053,2018-05-31 00:00:00,2018-06-30 00:00:00,,,EUR,936.1638,0,999,R
10464,,2018-07,90054,2018-05-31 00:00:00,2018-06-30 00:00:00,,,EUR,51457.7466,0,999,R
10464,,2018-07,90055,2018-05-31 00:00:00,2018-06-30 00:00:00,,,EUR,71.2296,0,999,R
10464,,2018-08,90056,2018-07-01 00:00:00,2018-07-31 00:00:00,,,EUR,203.9193,0,999,R
10464,,2018-08,90057,2018-07-01 00:00:00,2018-07-31 00:00:00,,,EUR,999.1917,0,999,R
10464,,2018-08,90058,2018-07-01 00:00:00,2018-07-31 00:00:00,,,EUR,46477.1385,0,999,R
10464,,2018-10,90059,2018-08-31 00:00:00,2018-09-30 00:00:00,,,EUR,2106.0702,0,999,R
10464,,2018-10,90060,2018-08-31 00:00:00,2018-09-30 00:00:00,,,EUR,120.3111,0,999,R
10464,,2018-10,90061,2018-08-31 00:00:00,2018-09-30 00:00:00,,,EUR,982.5192,0,999,R
10464,,2018-10,90062,2018-08-31 00:00:00,2018-09-30 00:00:00,,,EUR,6683.8005,0,999,R
10472,,2018-10,90063,2018-08-21 00:00:00,2018-09-20 00:00:00,,,EUR,35.3925,0,999,R
10489,,2018-06,90064,2018-05-01 00:00:00,2018-05-31 00:00:00,,,EUR,69.3693,0,999,R
10489,,2018-08,90065,2018-07-01 00:00:00,2018-07-31 00:00:00,,,EUR,69.3693,0,999,R
10489,,2018-10,90066,2018-08-31 00:00:00,2018-09-29 00:00:00,,,EUR,69.3225,0,999,R
10489,,2018-09,90067,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,69.3693,0,999,R
10510,,2018-01,90068,2017-12-17 00:00:00,2017-12-18 00:00:00,,,EUR,409.1373,0,999,R
10535,,2018-09,90069,2018-08-13 00:00:00,2018-08-14 00:00:00,,,EUR,267.5673,0,999,R
10536,,2018-08,90070,2018-07-25 00:00:00,2018-07-26 00:00:00,,,EUR,409.1373,0,999,R
10537,,2018-09,90071,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,33404.8221,0,999,R
10537,,2018-09,90072,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,38963.1879,0,999,R
10537,,2018-09,90073,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,73183.0203,0,999,R
10537,,2018-10,90074,2018-08-31 00:00:00,2018-09-30 00:00:00,,,EUR,39011.6493,0,999,R
10537,,2018-10,90075,2018-08-31 00:00:00,2018-09-30 00:00:00,,,EUR,31749.7518,0,999,R
10537,,2018-10,90076,2018-08-31 00:00:00,2018-09-30 00:00:00,,,EUR,105601.9653,0,999,R
10567,,2018-10,90077,2018-08-31 00:00:00,2018-09-30 00:00:00,,,EUR,1285.2918,0,999,R
10569,,2018-09,90078,2018-08-01 00:00:00,2018-08-02 00:00:00,,,EUR,69.3693,0,999,R
10586,,2018-07,90079,2018-05-02 00:00:00,2018-06-01 00:00:00,,,EUR,5328.2853,0,999,R
10586,,2018-04,90080,2018-03-01 00:00:00,2018-03-31 00:00:00,,,EUR,3753.5589,0,999,R
10586,,2018-06,90081,2018-04-25 00:00:00,2018-05-25 00:00:00,,,EUR,5621.2416,0,999,R
10586,,2018-08,90082,2018-06-12 00:00:00,2018-07-12 00:00:00,,,EUR,5671.3644,0,999,R
10586,,2018-08,90083,2018-06-13 00:00:00,2018-07-13 00:00:00,,,EUR,2293.4106,0,999,R
10586,,2018-08,90084,2018-06-20 00:00:00,2018-07-20 00:00:00,,,EUR,2301.7644,0,999,R
10586,,2018-03,90085,2018-01-01 00:00:00,2018-01-31 00:00:00,,,EUR,2002.8294,0,999,R
10586,,2018-03,90086,2018-01-01 00:00:00,2018-01-31 00:00:00,,,EUR,1719.1629,0,999,R
10586,,2018-03,90087,2018-01-29 00:00:00,2018-02-28 00:00:00,,,EUR,5269.3875,0,999,R
10586,,2018-04,90088,2018-03-01 00:00:00,2018-03-31 00:00:00,,,EUR,5322.4002,0,999,R
10586,,2018-05,90089,2018-03-31 00:00:00,2018-04-30 00:00:00,,,EUR,5474.9331,0,999,R
10586,,2018-06,90090,2018-05-01 00:00:00,2018-05-31 00:00:00,,,EUR,2287.1511,0,999,R
10586,,2018-07,90091,2018-05-31 00:00:00,2018-06-30 00:00:00,,,EUR,2304.1278,0,999,R
10586,,2018-08,90092,2018-07-01 00:00:00,2018-07-31 00:00:00,,,EUR,2135.5308,0,999,R
10586,,2018-09,90093,2018-08-01 00:00:00,2018-08-31 00:00:00,,,EUR,2234.9223,0,999,R
10586,,2018-11,90094,2018-08-31 00:00:00,2018-10-30 00:00:00,,,EUR,2249.2665,0,999,R
10587,,2018-03,90095,2018-01-29 00:00:00,2018-02-28 00:00:00,,,EUR,153.27,0,999,R
10593,,2018-03,90096,2018-01-30 00:00:00,2018-03-01 00:00:00,,,EUR,69.3693,0,999,R
